model_name,criterion,optimizer,learning_rate,num_epochs,input_size,hidden_layers,qtd_hidden_layers,activation_function,accuracy,average_loss
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[2, 16]",2,ReLU,0.9063532868160118,0.2618512660264969
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[2, 18]",2,ReLU,0.9001101726037458,0.27708321809768677
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[2, 20]",2,ReLU,0.8839515240543518,0.30082911252975464
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 2]",2,ReLU,0.9140653690782226,0.25182340294122696
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 4]",2,ReLU,0.8982739625413148,0.2682042866945267
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 6]",2,ReLU,0.914799853103195,0.2544255629181862
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 8]",2,ReLU,0.8872567021667279,0.3193678855895996
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 10]",2,ReLU,0.9078222548659567,0.2546391934156418
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 12]",2,ReLU,0.8960705104663974,0.2797059118747711
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 14]",2,ReLU,0.9059860448035255,0.2599857598543167
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 16]",2,ReLU,0.8982739625413148,0.2696610763669014
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 18]",2,ReLU,0.8993756885787734,0.27270927280187607
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[4, 20]",2,ReLU,0.9173705471905986,0.21682897210121155
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 2]",2,ReLU,0.26037458685273596,1.8354551792144775
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 4]",2,ReLU,0.668747704737422,0.8396046757698059
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 6]",2,ReLU,0.897172236503856,0.2704540193080902
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 8]",2,ReLU,0.9023136246786633,0.27945320308208466
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 10]",2,ReLU,0.9015791406536908,0.25402452051639557
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 12]",2,ReLU,0.9114946749908189,0.2563836947083473
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 14]",2,ReLU,0.9037825927286082,0.2638907730579376
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 16]",2,ReLU,0.9184722732280572,0.23064541071653366
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 18]",2,ReLU,0.9114946749908189,0.2443181872367859
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[6, 20]",2,ReLU,0.9217774513404333,0.2122844085097313
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 2]",2,ReLU,0.6279838413514506,0.8274372518062592
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 4]",2,ReLU,0.8894601542416453,0.3322361707687378
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 6]",2,ReLU,0.8993756885787734,0.27434171736240387
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 8]",2,ReLU,0.9118619170033052,0.23770511895418167
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 10]",2,ReLU,0.9199412412780023,0.21352821588516235
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 12]",2,ReLU,0.901946382666177,0.2675010561943054
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 14]",2,ReLU,0.8953360264414248,0.29663239419460297
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 16]",2,ReLU,0.9023136246786633,0.2604258805513382
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 18]",2,ReLU,0.9151670951156813,0.23119185119867325
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[8, 20]",2,ReLU,0.910025706940874,0.23584841191768646
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 2]",2,ReLU,0.9012118986412045,0.29157228767871857
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 4]",2,ReLU,0.8964377524788836,0.28978903591632843
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 6]",2,ReLU,0.9192067572530297,0.21015526354312897
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 8]",2,ReLU,0.901946382666177,0.27250248193740845
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 10]",2,ReLU,0.9096584649283878,0.24406595528125763
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 12]",2,ReLU,0.9103929489533603,0.2381840944290161
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 14]",2,ReLU,0.9136981270657363,0.2530442327260971
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 16]",2,ReLU,0.9177377892030848,0.21742164343595505
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 18]",2,ReLU,0.9217774513404333,0.21266654133796692
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[10, 20]",2,ReLU,0.9052515607785531,0.2544722855091095
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 2]",2,ReLU,0.26037458685273596,1.8355481028556824
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 4]",2,ReLU,0.9034153507161219,0.25287000089883804
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 6]",2,ReLU,0.9012118986412045,0.2772461324930191
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 8]",2,ReLU,0.9030481087036357,0.25811435282230377
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 10]",2,ReLU,0.9008446566287184,0.26876673102378845
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 12]",2,ReLU,0.9151670951156813,0.22531658411026
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 14]",2,ReLU,0.9041498347410943,0.23630841821432114
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 16]",2,ReLU,0.9070877708409842,0.26166197657585144
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 18]",2,ReLU,0.9159015791406537,0.24028987437486649
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[12, 20]",2,ReLU,0.9041498347410943,0.2676657438278198
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 2]",2,ReLU,0.8997429305912596,0.31771109998226166
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 4]",2,ReLU,0.9012118986412045,0.26976291090250015
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 6]",2,ReLU,0.9173705471905986,0.23867836594581604
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 8]",2,ReLU,0.9181050312155711,0.22150709480047226
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 10]",2,ReLU,0.9114946749908189,0.2388913705945015
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 12]",2,ReLU,0.9008446566287184,0.25755446404218674
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 14]",2,ReLU,0.9155343371281675,0.22725676745176315
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 16]",2,ReLU,0.9089239809034153,0.2537546902894974
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 18]",2,ReLU,0.914799853103195,0.22754009813070297
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[14, 20]",2,ReLU,0.8953360264414248,0.2773040384054184
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 2]",2,ReLU,0.9103929489533603,0.26940903067588806
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 4]",2,ReLU,0.9089239809034153,0.2532537132501602
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 6]",2,ReLU,0.9181050312155711,0.21607991307973862
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 8]",2,ReLU,0.9206757253029747,0.21852876991033554
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 10]",2,ReLU,0.9089239809034153,0.2529362142086029
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 12]",2,ReLU,0.9056188027910393,0.2562457248568535
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 14]",2,ReLU,0.9177377892030848,0.21300623565912247
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 16]",2,ReLU,0.9203084832904884,0.21637798845767975
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 18]",2,ReLU,0.9089239809034153,0.2466116100549698
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[16, 20]",2,ReLU,0.9063532868160118,0.25231631100177765
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 2]",2,ReLU,0.9001101726037458,0.2850395292043686
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 4]",2,ReLU,0.8942343004039662,0.280620738863945
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 6]",2,ReLU,0.9232464193903782,0.2082287296652794
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 8]",2,ReLU,0.9133308850532501,0.22960834950208664
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 10]",2,ReLU,0.9092912229159016,0.24056271463632584
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 12]",2,ReLU,0.9037825927286082,0.2754139304161072
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 14]",2,ReLU,0.8865222181417555,0.3020339906215668
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 16]",2,ReLU,0.9159015791406537,0.21852586418390274
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 18]",2,ReLU,0.9056188027910393,0.25995731353759766
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[18, 20]",2,ReLU,0.8615497612926919,0.3592445105314255
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 2]",2,ReLU,0.7719427102460521,0.7613423764705658
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 4]",2,ReLU,0.9008446566287184,0.26002179086208344
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 6]",2,ReLU,0.9136981270657363,0.24184396862983704
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 8]",2,ReLU,0.9133308850532501,0.23443254828453064
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 10]",2,ReLU,0.9081894968784429,0.2505788877606392
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 12]",2,ReLU,0.8901946382666177,0.2868599444627762
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 14]",2,ReLU,0.9111274329783328,0.25531069189310074
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 16]",2,ReLU,0.9089239809034153,0.24960678070783615
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 18]",2,ReLU,0.9125964010282777,0.22953453660011292
MLP,CrossEntropyLoss,Adam,0.1,200,16,"[20, 20]",2,ReLU,0.8868894601542416,0.28683900833129883
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 2]",2,ReLU,0.26037458685273596,1.8359282612800598
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 4]",2,ReLU,0.26037458685273596,1.835678517818451
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 6]",2,ReLU,0.26037458685273596,1.83528071641922
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 8]",2,ReLU,0.699228791773779,0.7351818680763245
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 10]",2,ReLU,0.9063532868160118,0.24893496930599213
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 12]",2,ReLU,0.68160117517444,0.7579165101051331
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 14]",2,ReLU,0.9023136246786633,0.2591155171394348
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 16]",2,ReLU,0.9037825927286082,0.2598877400159836
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 18]",2,ReLU,0.8986412045538009,0.2835044115781784
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[2, 20]",2,ReLU,0.9001101726037458,0.2776002287864685
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 2]",2,ReLU,0.9004774146162321,0.27462996542453766
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 4]",2,ReLU,0.8960705104663974,0.28262917697429657
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 6]",2,ReLU,0.9045170767535806,0.2558417320251465
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 8]",2,ReLU,0.9111274329783328,0.23967338353395462
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 10]",2,ReLU,0.8957032684539111,0.26672179996967316
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 12]",2,ReLU,0.9074550128534704,0.26841481029987335
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 14]",2,ReLU,0.8942343004039662,0.3016681671142578
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 16]",2,ReLU,0.9056188027910393,0.26730379462242126
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 18]",2,ReLU,0.9118619170033052,0.23412763327360153
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[4, 20]",2,ReLU,0.9122291590157914,0.2505905404686928
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 2]",2,ReLU,0.26037458685273596,1.8354580402374268
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 4]",2,ReLU,0.6731546088872568,0.8390155732631683
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 6]",2,ReLU,0.910025706940874,0.24451865255832672
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 8]",2,ReLU,0.9092912229159016,0.25985050201416016
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 10]",2,ReLU,0.8982739625413148,0.28471824526786804
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 12]",2,ReLU,0.8942343004039662,0.29081007838249207
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 14]",2,ReLU,0.9026808666911494,0.2723124623298645
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 16]",2,ReLU,0.9129636430407638,0.24372775107622147
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 18]",2,ReLU,0.9041498347410943,0.26836882531642914
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[6, 20]",2,ReLU,0.9045170767535806,0.27151691913604736
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 2]",2,ReLU,0.9012118986412045,0.26290103793144226
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 4]",2,ReLU,0.9129636430407638,0.24783837795257568
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 6]",2,ReLU,0.9144326110907087,0.23691873997449875
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 8]",2,ReLU,0.8975394785163423,0.2746174484491348
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 10]",2,ReLU,0.9199412412780023,0.227494977414608
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 12]",2,ReLU,0.9045170767535806,0.2435661032795906
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 14]",2,ReLU,0.9210429673154609,0.2130139321088791
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 16]",2,ReLU,0.9192067572530297,0.22135243564844131
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 18]",2,ReLU,0.9001101726037458,0.2683894485235214
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[8, 20]",2,ReLU,0.897172236503856,0.30044983327388763
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 2]",2,ReLU,0.9144326110907087,0.23898351192474365
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 4]",2,ReLU,0.9045170767535806,0.26019710302352905
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 6]",2,ReLU,0.9192067572530297,0.21959666162729263
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 8]",2,ReLU,0.9041498347410943,0.2602069675922394
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 10]",2,ReLU,0.9103929489533603,0.24711111187934875
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 12]",2,ReLU,0.9166360631656262,0.22821298241615295
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 14]",2,ReLU,0.9140653690782226,0.2335994839668274
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 16]",2,ReLU,0.9056188027910393,0.2580397427082062
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 18]",2,ReLU,0.8905618802791039,0.31750206649303436
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[10, 20]",2,ReLU,0.9041498347410943,0.2663223594427109
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 2]",2,ReLU,0.26037458685273596,1.8346299529075623
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 4]",2,ReLU,0.9059860448035255,0.2601363807916641
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 6]",2,ReLU,0.9078222548659567,0.2431972548365593
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 8]",2,ReLU,0.892398090341535,0.29902416467666626
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 10]",2,ReLU,0.9001101726037458,0.2742577791213989
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 12]",2,ReLU,0.9199412412780023,0.2203417420387268
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 14]",2,ReLU,0.9155343371281675,0.24181829392910004
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 16]",2,ReLU,0.8986412045538009,0.2790575474500656
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 18]",2,ReLU,0.8766066838046273,0.3548705279827118
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[12, 20]",2,ReLU,0.9001101726037458,0.2716085612773895
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 2]",2,ReLU,0.8990084465662872,0.3174941688776016
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 4]",2,ReLU,0.9041498347410943,0.2692447304725647
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 6]",2,ReLU,0.9081894968784429,0.2577948123216629
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 8]",2,ReLU,0.9081894968784429,0.25289709120988846
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 10]",2,ReLU,0.9041498347410943,0.2604069709777832
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 12]",2,ReLU,0.9092912229159016,0.253415122628212
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 14]",2,ReLU,0.8898273962541314,0.2784616947174072
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 16]",2,ReLU,0.9162688211531399,0.22723181545734406
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 18]",2,ReLU,0.9048843187660668,0.25262708216905594
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[14, 20]",2,ReLU,0.9078222548659567,0.23845389485359192
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 2]",2,ReLU,0.8920308483290489,0.3053091764450073
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 4]",2,ReLU,0.906720528828498,0.2592829540371895
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 6]",2,ReLU,0.9015791406536908,0.2646793872117996
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 8]",2,ReLU,0.9063532868160118,0.25589723140001297
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 10]",2,ReLU,0.9085567388909291,0.24339812994003296
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 12]",2,ReLU,0.8560411311053985,0.47234055399894714
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 14]",2,ReLU,0.884318766066838,0.2963767796754837
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 16]",2,ReLU,0.9070877708409842,0.25173643231391907
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 18]",2,ReLU,0.9107601909658465,0.24439385533332825
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[16, 20]",2,ReLU,0.8835842820418656,0.31344732642173767
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 2]",2,ReLU,0.8968049944913699,0.2807953953742981
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 4]",2,ReLU,0.9129636430407638,0.2285453900694847
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 6]",2,ReLU,0.914799853103195,0.23441780358552933
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 8]",2,ReLU,0.9092912229159016,0.22667425870895386
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 10]",2,ReLU,0.9206757253029747,0.21607520431280136
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 12]",2,ReLU,0.9056188027910393,0.2482609674334526
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 14]",2,ReLU,0.8993756885787734,0.2954196184873581
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 16]",2,ReLU,0.9151670951156813,0.22797144949436188
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 18]",2,ReLU,0.9133308850532501,0.2365141287446022
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[18, 20]",2,ReLU,0.9125964010282777,0.22970497608184814
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 2]",2,ReLU,0.816746235769372,0.6730819940567017
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 4]",2,ReLU,0.8912963643040764,0.30726179480552673
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 6]",2,ReLU,0.9081894968784429,0.2338036149740219
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 8]",2,ReLU,0.9210429673154609,0.22425217926502228
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 10]",2,ReLU,0.9151670951156813,0.22459068894386292
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 12]",2,ReLU,0.9111274329783328,0.24386298656463623
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 14]",2,ReLU,0.9056188027910393,0.25811754167079926
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 16]",2,ReLU,0.9070877708409842,0.25940805673599243
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 18]",2,ReLU,0.9155343371281675,0.23627209663391113
MLP,CrossEntropyLoss,Adam,0.15,200,16,"[20, 20]",2,ReLU,0.9133308850532501,0.23158980160951614
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 2]",2,ReLU,0.26037458685273596,1.835058867931366
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 4]",2,ReLU,0.2607418288652222,1.7235446572303772
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 6]",2,ReLU,0.26037458685273596,1.8345008492469788
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 8]",2,ReLU,0.6136614028644877,0.9212126433849335
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 10]",2,ReLU,0.8901946382666177,0.3206976503133774
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 12]",2,ReLU,0.26037458685273596,1.7975253462791443
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 14]",2,ReLU,0.6235769372016159,0.9045639634132385
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 16]",2,ReLU,0.9004774146162321,0.28333477675914764
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 18]",2,ReLU,0.26037458685273596,1.8342362642288208
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[2, 20]",2,ReLU,0.26037458685273596,1.8350444436073303
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 2]",2,ReLU,0.26037458685273596,1.8361346125602722
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 4]",2,ReLU,0.8953360264414248,0.2867523729801178
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 6]",2,ReLU,0.8799118619170033,0.35058240592479706
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 8]",2,ReLU,0.8949687844289387,0.2761143445968628
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 10]",2,ReLU,0.6228424531766434,0.8995897769927979
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 12]",2,ReLU,0.9034153507161219,0.2649303078651428
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 14]",2,ReLU,0.8957032684539111,0.2806546241044998
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 16]",2,ReLU,0.9056188027910393,0.265905037522316
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 18]",2,ReLU,0.9023136246786633,0.27953705191612244
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[4, 20]",2,ReLU,0.901946382666177,0.2627508342266083
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 2]",2,ReLU,0.3683437385236871,1.5805118083953857
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 4]",2,ReLU,0.8802791039294895,0.32809144258499146
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 6]",2,ReLU,0.14175541681968418,1.923928141593933
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 8]",2,ReLU,0.9004774146162321,0.27163393795490265
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 10]",2,ReLU,0.8997429305912596,0.27349674701690674
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 12]",2,ReLU,0.901946382666177,0.2698955684900284
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 14]",2,ReLU,0.9052515607785531,0.2588822469115257
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 16]",2,ReLU,0.27616599338964376,1.7639280557632446
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 18]",2,ReLU,0.9048843187660668,0.2608788162469864
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[6, 20]",2,ReLU,0.9056188027910393,0.25051695108413696
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 2]",2,ReLU,0.26037458685273596,1.8391429781913757
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 4]",2,ReLU,0.26037458685273596,1.8831748366355896
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 6]",2,ReLU,0.8494307748806463,0.3641885071992874
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 8]",2,ReLU,0.9004774146162321,0.26751233637332916
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 10]",2,ReLU,0.1935365405802424,1.763516902923584
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 12]",2,ReLU,0.3944179214102093,1.6378660202026367
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 14]",2,ReLU,0.9070877708409842,0.2555594891309738
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 16]",2,ReLU,0.9063532868160118,0.2576577737927437
MLP,CrossEntropyLoss,Adam,0.001,300,16,"[8, 18]",2,ReLU,0.9170033051781123,0.2293645739555359
